what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1419045285448
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1419045285448
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.AllMarkersView",1419045292639
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419045295057
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419045295104
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1419045299442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419045305253
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419045312850
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419045323960
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419045324006
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1419045327846
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1419045329391
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1419045330561
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1419045330936
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419045333544
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419045333544
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1419045334059
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419045334059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419045459963
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419045488940
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419045494185
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419045494232
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1419045509961
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1419045515157
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419045519153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419045537071
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1419045555483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419045556795
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419045557717
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1419045558466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419045569891
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419045572387
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419045584887
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1419045584934
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419045584934
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1419045585636
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419045587102
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1419045587149
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1419045593051
opened,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419045593271
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1419045593318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419045597842
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419045608406
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1419045609779
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419045628352
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419045669752
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1419045672108
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1419045677958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419045682313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419045729663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419045734998
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419045749245
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419045755974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419045769111
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419045801930
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419046746657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419046750060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419046750793
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419046750809
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419046752244
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419046752416
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1419046753301
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1419046753363
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1419046753379
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1419046753457
